"signal_desc" "function_var" "activity" "subject" "mean"
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 17 -0.3413
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 17 -0.3401
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 17 -0.073
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 17 -0.1336
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 17 -0.1292
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 17 -0.9795
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 17 -0.9912
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 17 -0.9895
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 17 -0.2336
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 17 -0.3917
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 17 -0.4639
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 17 -0.347
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 17 -0.3472
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 17 -0.3494
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 17 -0.1835
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 17 -0.1888
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 17 -0.2159
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 17 -0.985
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 17 -0.9917
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 17 -0.9917
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 17 -0.5342
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 17 -0.5507
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 17 -0.6494
"Body Magnitude" "Mean" "LAYING" 18 -0.9846
"Body Magnitude" "Mean" "SITTING" 18 -0.9832
"Body Magnitude" "Mean" "STANDING" 18 -0.9712
"Body Magnitude" "Mean" "WALKING" 18 -0.4583
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 18 -0.3803
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 18 -0.4347
"Body Magnitude" "Standard Deviation" "LAYING" 18 -0.984
"Body Magnitude" "Standard Deviation" "SITTING" 18 -0.9816
"Body Magnitude" "Standard Deviation" "STANDING" 18 -0.9661
"Body Magnitude" "Standard Deviation" "WALKING" 18 -0.5758
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.404
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.4673
"Body on the X-axis" "Mean" "LAYING" 18 -0.432
"Body on the X-axis" "Mean" "SITTING" 18 -0.4348
"Body on the X-axis" "Mean" "STANDING" 18 -0.4257
"Body on the X-axis" "Mean" "WALKING" 18 -0.1868
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.1521
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.2098
"Body on the X-axis" "Standard Deviation" "LAYING" 18 -0.9887
"Body on the X-axis" "Standard Deviation" "SITTING" 18 -0.9934
"Body on the X-axis" "Standard Deviation" "STANDING" 18 -0.9773
"Body on the X-axis" "Standard Deviation" "WALKING" 18 -0.5484
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.4011
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.4813
"Body on the Y-axis" "Mean" "LAYING" 18 -0.5179
"Body on the Y-axis" "Mean" "SITTING" 18 -0.5117
"Body on the Y-axis" "Mean" "STANDING" 18 -0.5087
"Body on the Y-axis" "Mean" "WALKING" 18 -0.2234
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.2578
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.272
"Body on the Y-axis" "Standard Deviation" "LAYING" 18 -0.9851
"Body on the Y-axis" "Standard Deviation" "SITTING" 18 -0.9806
"Body on the Y-axis" "Standard Deviation" "STANDING" 18 -0.9666
"Body on the Y-axis" "Standard Deviation" "WALKING" 18 -0.3629
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.4383
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.3381
"Body on the Z-axis" "Mean" "LAYING" 18 -0.4969
"Body on the Z-axis" "Mean" "SITTING" 18 -0.4983
"Body on the Z-axis" "Mean" "STANDING" 18 -0.4936
"Body on the Z-axis" "Mean" "WALKING" 18 -0.2594
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.2394
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.2623
"Body on the Z-axis" "Standard Deviation" "LAYING" 18 -0.9866
"Body on the Z-axis" "Standard Deviation" "SITTING" 18 -0.9794
"Body on the Z-axis" "Standard Deviation" "STANDING" 18 -0.9667
"Body on the Z-axis" "Standard Deviation" "WALKING" 18 -0.482
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.4661
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.371
"Gravity Magnitude" "Mean" "LAYING" 18 -0.9865
"Gravity Magnitude" "Mean" "SITTING" 18 -0.9837
"Gravity Magnitude" "Mean" "STANDING" 18 -0.9726
"Gravity Magnitude" "Mean" "WALKING" 18 -0.2879
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 18 -0.2935
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 18 -0.2791
"Gravity Magnitude" "Standard Deviation" "LAYING" 18 -0.9865
"Gravity Magnitude" "Standard Deviation" "SITTING" 18 -0.9816
"Gravity Magnitude" "Standard Deviation" "STANDING" 18 -0.9723
"Gravity Magnitude" "Standard Deviation" "WALKING" 18 -0.4603
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.2299
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.3718
"Gravity on the X-axis" "Mean" "LAYING" 18 -0.2206
"Gravity on the X-axis" "Mean" "SITTING" 18 0.9098
"Gravity on the X-axis" "Mean" "STANDING" 18 0.9476
"Gravity on the X-axis" "Mean" "WALKING" 18 0.9239
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 18 0.9323
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 18 0.8833
"Gravity on the X-axis" "Standard Deviation" "LAYING" 18 -0.9827
"Gravity on the X-axis" "Standard Deviation" "SITTING" 18 -0.994
"Gravity on the X-axis" "Standard Deviation" "STANDING" 18 -0.9943
"Gravity on the X-axis" "Standard Deviation" "WALKING" 18 -0.983
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.9604
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.9617
"Gravity on the Y-axis" "Mean" "LAYING" 18 0.7198
"Gravity on the Y-axis" "Mean" "SITTING" 18 0.1299
"Gravity on the Y-axis" "Mean" "STANDING" 18 -0.2042
"Gravity on the Y-axis" "Mean" "WALKING" 18 -0.2543
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.2258
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.3166
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 18 -0.9941
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 18 -0.984
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 18 -0.9813
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 18 -0.9753
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.933
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.9421
"Gravity on the Z-axis" "Mean" "LAYING" 18 0.6055
"Gravity on the Z-axis" "Mean" "SITTING" 18 0.1619
"Gravity on the Z-axis" "Mean" "STANDING" 18 -0.0486
"Gravity on the Z-axis" "Mean" "WALKING" 18 -0.0609
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.0494
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.1061
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 18 -0.991
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 18 -0.9783
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 18 -0.976
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 18 -0.9725
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.9217
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.9078
"Jerk of the Body Magnitude" "Mean" "LAYING" 18 -0.9905
"Jerk of the Body Magnitude" "Mean" "SITTING" 18 -0.9925
"Jerk of the Body Magnitude" "Mean" "STANDING" 18 -0.9871
"Jerk of the Body Magnitude" "Mean" "WALKING" 18 -0.5351
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 18 -0.574
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 18 -0.6959
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 18 -0.991
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 18 -0.993
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 18 -0.9873
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 18 -0.5915
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.5692
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.7159
"Jerk of the Body on the X-axis" "Mean" "LAYING" 18 -0.337
"Jerk of the Body on the X-axis" "Mean" "SITTING" 18 -0.3369
"Jerk of the Body on the X-axis" "Mean" "STANDING" 18 -0.3376
"Jerk of the Body on the X-axis" "Mean" "WALKING" 18 -0.1449
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.1385
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.1994
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 18 -0.9896
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 18 -0.9926
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 18 -0.9872
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 18 -0.4407
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.4933
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.6331
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 18 -0.3378
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 18 -0.3388
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 18 -0.3351
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 18 -0.1257
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.1726
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.2037
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 18 -0.9874
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 18 -0.988
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 18 -0.9812
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 18 -0.4451
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.5547
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.6608
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 18 -0.3499
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 18 -0.3461
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 18 -0.3471
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 18 -0.2136
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 18 -0.2311
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 18 -0.2653
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 18 -0.9913
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 18 -0.991
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 18 -0.988
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 18 -0.6536
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 18 -0.6452
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 18 -0.7548
"Body Magnitude" "Mean" "LAYING" 19 -0.9643
"Body Magnitude" "Mean" "SITTING" 19 -0.9578
"Body Magnitude" "Mean" "STANDING" 19 -0.9574
"Body Magnitude" "Mean" "WALKING" 19 0.0255
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 19 0.4633
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 19 -0.1032
"Body Magnitude" "Standard Deviation" "LAYING" 19 -0.9602
"Body Magnitude" "Standard Deviation" "SITTING" 19 -0.9514
"Body Magnitude" "Standard Deviation" "STANDING" 19 -0.9504
"Body Magnitude" "Standard Deviation" "WALKING" 19 -0.1469
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.1915
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.2969
"Body on the X-axis" "Mean" "LAYING" 19 -0.4268
"Body on the X-axis" "Mean" "SITTING" 19 -0.4271
"Body on the X-axis" "Mean" "STANDING" 19 -0.4205
"Body on the X-axis" "Mean" "WALKING" 19 0.1111
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.2672
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.0176
"Body on the X-axis" "Standard Deviation" "LAYING" 19 -0.9731
"Body on the X-axis" "Standard Deviation" "SITTING" 19 -0.9804
"Body on the X-axis" "Standard Deviation" "STANDING" 19 -0.9684
"Body on the X-axis" "Standard Deviation" "WALKING" 19 -0.0604
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.4374
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.2832
"Body on the Y-axis" "Mean" "LAYING" 19 -0.5143
"Body on the Y-axis" "Mean" "SITTING" 19 -0.4994
"Body on the Y-axis" "Mean" "STANDING" 19 -0.5016
"Body on the Y-axis" "Mean" "WALKING" 19 -0.0056
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.1636
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.0696
"Body on the Y-axis" "Standard Deviation" "LAYING" 19 -0.9679
"Body on the Y-axis" "Standard Deviation" "SITTING" 19 -0.9534
"Body on the Y-axis" "Standard Deviation" "STANDING" 19 -0.956
"Body on the Y-axis" "Standard Deviation" "WALKING" 19 0.0118
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.2406
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.0034
"Body on the Z-axis" "Mean" "LAYING" 19 -0.4899
"Body on the Z-axis" "Mean" "SITTING" 19 -0.4866
"Body on the Z-axis" "Mean" "STANDING" 19 -0.4929
"Body on the Z-axis" "Mean" "WALKING" 19 -0.0395
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.0879
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.1093
"Body on the Z-axis" "Standard Deviation" "LAYING" 19 -0.9795
"Body on the Z-axis" "Standard Deviation" "SITTING" 19 -0.9582
"Body on the Z-axis" "Standard Deviation" "STANDING" 19 -0.9561
"Body on the Z-axis" "Standard Deviation" "WALKING" 19 -0.1745
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 -0.0691
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.187
"Gravity Magnitude" "Mean" "LAYING" 19 -0.9663
"Gravity Magnitude" "Mean" "SITTING" 19 -0.9621
"Gravity Magnitude" "Mean" "STANDING" 19 -0.9605
"Gravity Magnitude" "Mean" "WALKING" 19 0.0648
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 19 0.6446
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 19 0.0174
"Gravity Magnitude" "Standard Deviation" "LAYING" 19 -0.9632
"Gravity Magnitude" "Standard Deviation" "SITTING" 19 -0.9518
"Gravity Magnitude" "Standard Deviation" "STANDING" 19 -0.9625
"Gravity Magnitude" "Standard Deviation" "WALKING" 19 -0.0994
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.4135
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.1777
"Gravity on the X-axis" "Mean" "LAYING" 19 -0.68
"Gravity on the X-axis" "Mean" "SITTING" 19 0.5814
"Gravity on the X-axis" "Mean" "STANDING" 19 0.944
"Gravity on the X-axis" "Mean" "WALKING" 19 0.9352
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.8819
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 19 0.8294
"Gravity on the X-axis" "Standard Deviation" "LAYING" 19 -0.959
"Gravity on the X-axis" "Standard Deviation" "SITTING" 19 -0.9694
"Gravity on the X-axis" "Standard Deviation" "STANDING" 19 -0.9924
"Gravity on the X-axis" "Standard Deviation" "WALKING" 19 -0.9699
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 -0.8997
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.9165
"Gravity on the Y-axis" "Mean" "LAYING" 19 0.7256
"Gravity on the Y-axis" "Mean" "SITTING" 19 0.3603
"Gravity on the Y-axis" "Mean" "STANDING" 19 -0.2239
"Gravity on the Y-axis" "Mean" "WALKING" 19 -0.2233
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 19 -0.215
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.3871
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 19 -0.987
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 19 -0.97
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 19 -0.9714
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 19 -0.9587
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 -0.9179
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.901
"Gravity on the Z-axis" "Mean" "LAYING" 19 0.6876
"Gravity on the Z-axis" "Mean" "SITTING" 19 0.4891
"Gravity on the Z-axis" "Mean" "STANDING" 19 0.1306
"Gravity on the Z-axis" "Mean" "WALKING" 19 -0.0898
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 19 -0.1261
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.221
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 19 -0.9888
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 19 -0.9604
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 19 -0.9589
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 19 -0.9292
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 -0.8994
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.8369
"Jerk of the Body Magnitude" "Mean" "LAYING" 19 -0.9832
"Jerk of the Body Magnitude" "Mean" "SITTING" 19 -0.9866
"Jerk of the Body Magnitude" "Mean" "STANDING" 19 -0.9831
"Jerk of the Body Magnitude" "Mean" "WALKING" 19 -0.0612
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 19 0.2594
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 19 -0.2879
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 19 -0.9799
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 19 -0.9848
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 19 -0.981
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 19 -0.1486
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.145
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.4536
"Jerk of the Body on the X-axis" "Mean" "LAYING" 19 -0.3339
"Jerk of the Body on the X-axis" "Mean" "SITTING" 19 -0.3375
"Jerk of the Body on the X-axis" "Mean" "STANDING" 19 -0.3362
"Jerk of the Body on the X-axis" "Mean" "WALKING" 19 0.0109
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.1712
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.0747
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 19 -0.9817
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 19 -0.988
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 19 -0.9819
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 19 0.0938
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.4001
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.2103
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 19 -0.3336
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 19 -0.336
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 19 -0.3341
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 19 -0.0019
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 19 0.0662
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.0172
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 19 -0.9784
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 19 -0.9826
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 19 -0.9774
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 19 -0.0418
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 0.2301
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.1727
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 19 -0.3491
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 19 -0.3471
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 19 -0.3448
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 19 -0.0741
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 19 -0.0015
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 19 -0.1341
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 19 -0.9879
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 19 -0.9867
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 19 -0.9857
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 19 -0.2069
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 19 -6e-04
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 19 -0.4425
"Body Magnitude" "Mean" "LAYING" 20 -0.961
"Body Magnitude" "Mean" "SITTING" 20 -0.9482
"Body Magnitude" "Mean" "STANDING" 20 -0.9017
"Body Magnitude" "Mean" "WALKING" 20 0.0131
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 20 0.0918
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 20 -0.1151
"Body Magnitude" "Standard Deviation" "LAYING" 20 -0.9519
"Body Magnitude" "Standard Deviation" "SITTING" 20 -0.9412
"Body Magnitude" "Standard Deviation" "STANDING" 20 -0.8805
"Body Magnitude" "Standard Deviation" "WALKING" 20 -0.195
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 20 -0.0023
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 20 -0.2833
"Body on the X-axis" "Mean" "LAYING" 20 -0.433
"Body on the X-axis" "Mean" "SITTING" 20 -0.4274
"Body on the X-axis" "Mean" "STANDING" 20 -0.3973
"Body on the X-axis" "Mean" "WALKING" 20 0.002
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 20 0.0219
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 20 -0.0488
"Body on the X-axis" "Standard Deviation" "LAYING" 20 -0.9732
"Body on the X-axis" "Standard Deviation" "SITTING" 20 -0.9805
"Body on the X-axis" "Standard Deviation" "STANDING" 20 -0.9286
"Body on the X-axis" "Standard Deviation" "WALKING" 20 -0.2391
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 20 -0.0677
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 20 -0.3123
"Body on the Y-axis" "Mean" "LAYING" 20 -0.5122
"Body on the Y-axis" "Mean" "SITTING" 20 -0.4974
"Body on the Y-axis" "Mean" "STANDING" 20 -0.4742
"Body on the Y-axis" "Mean" "WALKING" 20 0.0848
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 20 0.0976
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 20 -0.0987
"Body on the Y-axis" "Standard Deviation" "LAYING" 20 -0.9688
"Body on the Y-axis" "Standard Deviation" "SITTING" 20 -0.9473
"Body on the Y-axis" "Standard Deviation" "STANDING" 20 -0.8883
"Body on the Y-axis" "Standard Deviation" "WALKING" 20 0.2804
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 20 0.2176
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 20 0.0332
